name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"INKMILAN Women's Glitter Handbag Dollar Style with diamond Crossbody Shoulder Bag Money Clutch Wallet, Luxury Purse Evenin...",stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71fX7vQegwL._AC_UL320_.jpg,https://www.amazon.in/INKMILAN-Glitter-Handbag-Crossbody-Shoulder/dp/B0BPGRHRW2/ref=sr_1_10799?qid=1679212248&s=apparel&sr=1-10799,5.0,1,"₹1,799","₹3,499"
Voylla Work Essentials Tribal Inspired Earrings,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61OEt-OcD5L._AC_UL320_.jpg,https://www.amazon.in/Voylla-Earrings-Women-Silver-8907617869087/dp/B07JM957ZK/ref=sr_1_10800?qid=1679212248&s=apparel&sr=1-10800,3.5,9,₹274,₹549
SHAMRIZ Women Sling Bag With Adjustable strap | handbag | purse |Side Sling bag,stores,Women's Fashion,https://m.media-amazon.com/images/I/41iTsIEIXkL._AC_UL320_.jpg,https://www.amazon.in/SHAMRIZ-Sling-Adjustable-handbag-bag/dp/B09C2CZ229/ref=sr_1_10849?qid=1679212250&s=apparel&sr=1-10849,4.2,19,₹361,₹799
Titan Raga Aurora Analog Pink Dial Women's Watch-NL2511WM07,stores,Women's Fashion,https://m.media-amazon.com/images/I/71KPMav0NVL._AC_UL320_.jpg,https://www.amazon.in/Titan-Aurora-Analog-Womens-Watch-2511WM07/dp/B01MXF88ZQ/ref=sr_1_10850?qid=1679212250&s=apparel&sr=1-10850,4.4,116,,"₹6,910"
SKY FAB Women's Cotton Maternity Feeding Kurta and Pant Set,stores,Women's Fashion,https://m.media-amazon.com/images/I/81ub6GP4veL._AC_UL320_.jpg,https://www.amazon.in/SKY-FAB-Womens-Cotton-Maternity/dp/B09PL3PBR5/ref=sr_1_10851?qid=1679212250&s=apparel&sr=1-10851,3.4,106,₹599,"₹1,499"
Yellow Chimes Earrings for Women and Girls Silver Crystal Drop Earrings | Silver Rose Gold Plated Crystal White Hoop Earri...,stores,Women's Fashion,https://m.media-amazon.com/images/I/61BulMCq32L._AC_UL320_.jpg,https://www.amazon.in/Yellow-Chimes-Sparkling-Earrings-YCFJER-163BNDEDG-WH/dp/B077XJ66LC/ref=sr_1_10852?qid=1679212250&s=apparel&sr=1-10852,4.1,250,₹498,"₹1,999"
BATA Women's Nova Sandal,stores,Women's Fashion,https://m.media-amazon.com/images/I/718v+n1Dm-S._AC_UL320_.jpg,https://www.amazon.in/Bata-Womens-NOVA-Sandal-5612803/dp/B095X2DVSR/ref=sr_1_10853?qid=1679212250&s=apparel&sr=1-10853,4.0,117,₹831,"₹1,399"
Alimya 3D Sling Box Bag/Forever Young Sling bag/Cross body Shoulder bag/Stylist Cosmetic Bag/Women Sling Bag/Trendy Suitca...,stores,Women's Fashion,https://m.media-amazon.com/images/I/51kNZwI34kL._AC_UL320_.jpg,https://www.amazon.in/Forever-Shoulder-Stylist-Cosmetic-Suitcase/dp/B0BXKLV3WP/ref=sr_1_10854?qid=1679212250&s=apparel&sr=1-10854,5.0,1,₹499,₹999
Emartos White dial Flower Watch for Girl's and Women's,stores,Women's Fashion,https://m.media-amazon.com/images/I/71gB-2gWEeL._AC_UL320_.jpg,https://www.amazon.in/Emartos-White-Flower-Watch-Womens/dp/B09H4QXXB7/ref=sr_1_10855?qid=1679212250&s=apparel&sr=1-10855,3.0,4,₹399,"₹1,499"
IndiWeaves� Girls Super Soft Regular Fit Cotton Printed Leggings (Pack of 2) Multicolor77 [Unknown Binding],stores,Women's Fashion,https://m.media-amazon.com/images/I/51LK4b1KXfL._AC_UL320_.jpg,https://www.amazon.in/IndiWeaves%EF%BF%BD-Regular-Printed-Leggings-Multicolor77/dp/B0BBCWPK23/ref=sr_1_10856?qid=1679212250&s=apparel&sr=1-10856,,,₹549,"₹1,098"
MUKTIDATA Women's/Girl's Black Checks Shirt with Long Elastane Inner (Free Size),stores,Women's Fashion,https://m.media-amazon.com/images/I/61yEK5rdJpL._AC_UL320_.jpg,https://www.amazon.in/MUKTIDATA-Womens-Girls-Checks-Elastane/dp/B0BN5TVS3W/ref=sr_1_10857?qid=1679212250&s=apparel&sr=1-10857,5.0,1,₹699,"₹1,499"
Hidesign Women's Tote Bag (Black),stores,Women's Fashion,https://m.media-amazon.com/images/I/51AXb3vAn5L._AC_UL320_.jpg,https://www.amazon.in/Hidesign-Womens-Shoulder-Bag-Black/dp/B07VC8C135/ref=sr_1_10858?qid=1679212250&s=apparel&sr=1-10858,4.4,109,"₹8,256","₹11,795"
KUKSHYA 925 Pure Silver 5 Moving Ball Threaded Snake Pattern Anklet (Payal) in Pure 92.5 Pure Sterling Silver for Girls & ...,stores,Women's Fashion,https://m.media-amazon.com/images/I/710Ay8ekmCL._AC_UL320_.jpg,https://www.amazon.in/KUKSHYA-Silver-Threaded-Pattern-Sterling/dp/B07F5TWPS6/ref=sr_1_10859?qid=1679212250&s=apparel&sr=1-10859,3.8,167,"₹1,160","₹1,999"
Sonata Epic Gents Analog Watch - EP10005NP01,stores,Women's Fashion,https://m.media-amazon.com/images/I/71LnrEhSm3L._AC_UL320_.jpg,https://www.amazon.in/Sonata-Epic-Gents-Analog-Watch/dp/B0BRHL9GWG/ref=sr_1_10860?qid=1679212250&s=apparel&sr=1-10860,,,₹639,"₹1,375"
SACCI MUCCI Women's Sling Bag,stores,Women's Fashion,https://m.media-amazon.com/images/I/61Egs8boCfL._AC_UL320_.jpg,https://www.amazon.in/Sacci-Mucci-Womens-Sling-Brown/dp/B09PKCQ7KZ/ref=sr_1_10861?qid=1679212250&s=apparel&sr=1-10861,4.4,17,₹449,"₹2,250"
"REBUY Red Carnelian stone bracelet for Men and Women Bead size - 8 mm, Color Red",stores,Women's Fashion,https://m.media-amazon.com/images/I/51elfeLV9pL._AC_UL320_.jpg,https://www.amazon.in/REBUY-Carnelian-Stone-Bracelet-Unisex/dp/B089YH624N/ref=sr_1_10862?qid=1679212250&s=apparel&sr=1-10862,4.0,56,₹369,₹899
Hush Puppies Women's Cotton Liners Socks (Pack of 3) (BROHPFL-02-PO3_Multicolor_Free Size),stores,Women's Fashion,https://m.media-amazon.com/images/I/71ACRI-oTZL._AC_UL320_.jpg,https://www.amazon.in/Hush-Puppies-Womens-Cotton-BROHPFL-02-PO3_Multicolor_Free/dp/B07V4NLTM6/ref=sr_1_10863?qid=1679212250&s=apparel&sr=1-10863,4.1,67,₹379,₹439
Power Womens Slip New 12 E Loafer,stores,Women's Fashion,https://m.media-amazon.com/images/I/71bh+MY830L._AC_UL320_.jpg,https://www.amazon.in/Power-Womens-Slip-Blue-Loafer/dp/B09WDZ7LSX/ref=sr_1_10864?qid=1679212250&s=apparel&sr=1-10864,3.7,30,₹542.09,"₹1,099"
LYSVA Women's Ankle Length Cotton Socks Free Size (Pack Of 5),stores,Women's Fashion,https://m.media-amazon.com/images/I/61KHYRH1fLL._AC_UL320_.jpg,https://www.amazon.in/LYSVA-Womens-Length-Cotton-S03-NTAW/dp/B0B3XWYCVW/ref=sr_1_10865?qid=1679212250&s=apparel&sr=1-10865,4.3,28,₹399,₹999
IndiWeaves® Girls Super Soft Regular Fit Cotton Printed Leggings (Pack of 5) Multicolor262,stores,Women's Fashion,https://m.media-amazon.com/images/I/51r6vlcWN2L._AC_UL320_.jpg,https://www.amazon.in/IndiWeaves%C2%AE-Regular-Printed-Leggings-Multicolor262/dp/B0BBCWP7WL/ref=sr_1_10866?qid=1679212250&s=apparel&sr=1-10866,,,"₹1,044","₹1,699"
Hidesign Women's Selena W2 (Emerald),stores,Women's Fashion,https://m.media-amazon.com/images/I/81UKqgMw1YL._AC_UL320_.jpg,https://www.amazon.in/Hidesign-Womens-Selena-W2-Emerald/dp/B0B1JBY5GR/ref=sr_1_10867?qid=1679212250&s=apparel&sr=1-10867,4.7,6,₹789,"₹1,595"
Acnos 5 Colors Magnet Strap Analogue Women's Girls Watch Sweet Heart 5 Colors Bracelet Combo for Girl's & Women's Watch Pa...,stores,Women's Fashion,https://m.media-amazon.com/images/I/71TTAZLdJ3L._AC_UL320_.jpg,https://www.amazon.in/Acnos-Magnet-Silver-Analogue-Bracelet/dp/B0BP87WW73/ref=sr_1_10868?qid=1679212250&s=apparel&sr=1-10868,5.0,2,₹410,"₹1,999"
ZAVERI PEARLS Gold Tone Ethnic Choker Stones Studded Necklace Set For Women-ZPFK8875,stores,Women's Fashion,https://m.media-amazon.com/images/I/61OJwfzqG6L._AC_UL320_.jpg,https://www.amazon.in/Zaveri-Pearls-Studded-Necklace-Women-ZPFK8875/dp/B07XFBCN86/ref=sr_1_10869?qid=1679212250&s=apparel&sr=1-10869,3.8,76,₹261,"₹1,633"
Uber World Handkerchiefs for Women Girls Kids Ultra Soft Flannel 11 x 11 Inches Pack of 6,stores,Women's Fashion,https://m.media-amazon.com/images/I/61cFSfbGaEL._AC_UL320_.jpg,https://www.amazon.in/Uber-World-Handkerchiefs-Flannel-Fleece/dp/B09B5H462P/ref=sr_1_10870?qid=1679212250&s=apparel&sr=1-10870,4.2,147,₹249,₹399
Shoetopia Women & Girls Fashion Sandals Block Heels,stores,Women's Fashion,https://m.media-amazon.com/images/I/51uS6hzuhrL._AC_UL320_.jpg,https://www.amazon.in/Shoetopia-Women-Girls-Fashion-Sandal/dp/B0BRG5YRFQ/ref=sr_1_10871_mod_primary_new?qid=1679212250&s=apparel&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-10871,4.7,4,₹780,"₹1,999"
Klar Eye Reading Glasses | Reading Glasses for Men | Reading Glasses for Women | Folding Blue Light Filter Reading Glasses...,stores,Women's Fashion,https://m.media-amazon.com/images/I/51cMfFA5pxL._AC_UL320_.jpg,https://www.amazon.in/Reading-Glasses-Computer-Reflection-resistant/dp/B09PL1C45D/ref=sr_1_10872?qid=1679212250&s=apparel&sr=1-10872,3.9,70,"₹1,199","₹1,999"
Fostelo Clutch For Women And Girls | Ladies Wallet Faux Leather Clutch | Woman Gifts | Wedding Gifts For Woman | Women 6 C...,stores,Women's Fashion,https://m.media-amazon.com/images/I/614Ba0qQn3L._AC_UL320_.jpg,https://www.amazon.in/Fostelo-Polyurethane-Womens-Wallet-FC-83/dp/B099X6YT93/ref=sr_1_10873?qid=1679212250&s=apparel&sr=1-10873,3.8,24,₹399,"₹1,499"
Yellow Chimes Harry Potter Accessories Pendant for Boy'sHarry Potter Hedwig Post Owl Messenger with Letter of Admission Si...,stores,Women's Fashion,https://m.media-amazon.com/images/I/41YY4kCrUnL._AC_UL320_.jpg,https://www.amazon.in/Yellow-Chimes-Messenger-Admission-Pendant/dp/B07S8ZSZZS/ref=sr_1_10874?qid=1679212250&s=apparel&sr=1-10874,4.2,184,₹228,₹799
AUREX Analogue Men's Watch (Sky Blue Dial Silver Colored Strap),stores,Women's Fashion,https://m.media-amazon.com/images/I/91UQZ1YNHgL._AC_UL320_.jpg,https://www.amazon.in/Aurex-Analog-Sky-Blue-Functioning-AX-GR138-SKYC/dp/B07DFHYZM2/ref=sr_1_10875?qid=1679212250&s=apparel&sr=1-10875,3.6,7,₹344,"₹1,999"
IndiWeaves� Girls Super Soft Regular Fit Cotton Printed Leggings (Pack of 5),stores,Women's Fashion,https://m.media-amazon.com/images/I/51nwvpuofbL._AC_UL320_.jpg,https://www.amazon.in/IndiWeaves%C2%AE-Regular-Printed-Leggings-Multicolor288/dp/B0BBCWP6MB/ref=sr_1_10876?qid=1679212250&s=apparel&sr=1-10876,,,₹934,"₹1,044"
OCEAN RACE Girl's Slim Fit Cotton Capri,stores,Women's Fashion,https://m.media-amazon.com/images/I/611WJI88-wL._AC_UL320_.jpg,https://www.amazon.in/OCEAN-RACE-Cotton-Green-HOT-PINK-OCR-C-15160-12-13YRS/dp/B01B807AR6/ref=sr_1_10877?qid=1679212250&s=apparel&sr=1-10877,4.1,"1,433",₹599.40,₹999
Kavove The Chain Saga Golden Colour Brooch,stores,Women's Fashion,https://m.media-amazon.com/images/I/81nGWs6qi+L._AC_UL320_.jpg,https://www.amazon.in/Kavove-Chain-Golden-Colour-Brooch/dp/B0BBRNYHH7/ref=sr_1_10878?qid=1679212250&s=apparel&sr=1-10878,3.8,13,₹254,"₹1,299"
FASHIRE Women's Straight Cotton Silk Stitched Kurta and Pant Set with Dupatta (Brown),stores,Women's Fashion,https://m.media-amazon.com/images/I/81z11k7o7AL._AC_UL320_.jpg,https://www.amazon.in/Fashire-Womens-Straight-Stitched-Dupatta/dp/B09QPNQ7XJ/ref=sr_1_10879?qid=1679212250&s=apparel&sr=1-10879,3.7,28,₹824,"₹2,625"
MADOSH - MAD OVERSHOPPING Women's Handbag (Brown),stores,Women's Fashion,https://m.media-amazon.com/images/I/612uK0QdQcL._AC_UL320_.jpg,https://www.amazon.in/Madosh-Shoulder-Handbag-Genuine-Everyday/dp/B07YN2YFKV/ref=sr_1_10880?qid=1679212250&s=apparel&sr=1-10880,4.0,48,"₹2,450","₹3,699"
Skechers Womens Dynamight 2.0-Soft E Sneaker,stores,Women's Fashion,https://m.media-amazon.com/images/I/81LnCJtRsjL._AC_UL320_.jpg,https://www.amazon.in/Skechers-Womens-Casual-Shoes-Dynamight-2-0-Soft-E-149693-PLUM-8/dp/B09QLN4F4S/ref=sr_1_10881?qid=1679212250&s=apparel&sr=1-10881,,,"₹2,904","₹5,499"
Sonata Analog Gold Dial Women's Watch NL8976YM09W/NN8976YM09W/NP8976YM09W,stores,Women's Fashion,https://m.media-amazon.com/images/I/71cKd8qxG8L._AC_UL320_.jpg,https://www.amazon.in/Sonata-Analog-Gold-Womens-Watch-NK8976YM09W/dp/B00OB4JSFO/ref=sr_1_10882?qid=1679212250&s=apparel&sr=1-10882,3.7,47,₹899,₹949
ZAVERI PEARLS Silver Tone Dazzling Austrian Diamonds Necklace & Earring Set For Women-ZPFK12106,stores,Women's Fashion,https://m.media-amazon.com/images/I/61CmYBtgf8L._AC_UL320_.jpg,https://www.amazon.in/Dazzling-Austrian-Diamonds-Necklace-Women-ZPFK12106/dp/B09RKXNT9B/ref=sr_1_10883?qid=1679212250&s=apparel&sr=1-10883,4.1,27,₹380,"₹1,995"
"Mehrang Cotton Blend Bootcut Parallel Trouser Pants for Women Regular Fit, Bellbottom Straight Pants for Womens",stores,Women's Fashion,https://m.media-amazon.com/images/I/51dPerEAO-L._AC_UL320_.jpg,https://www.amazon.in/Mehrang-Womens-Straight-Trouser-Bellbottom/dp/B09QX9LNRW/ref=sr_1_10884?qid=1679212250&s=apparel&sr=1-10884,3.7,344,₹349,"₹1,699"
IndiWeaves® Girls Super Soft Regular Fit Cotton Printed Leggings (Pack of 5) Multicolor282,stores,Women's Fashion,https://m.media-amazon.com/images/I/51g2S3irqKL._AC_UL320_.jpg,https://www.amazon.in/IndiWeaves%C2%AE-Regular-Printed-Leggings-Multicolor282/dp/B0BBCWP3ZW/ref=sr_1_10885?qid=1679212250&s=apparel&sr=1-10885,,,"₹1,044","₹1,599"
WILD MODA Women's Waterproof Shoulder Bag (Set of 1),stores,Women's Fashion,https://m.media-amazon.com/images/I/711QhpSjQkL._AC_UL320_.jpg,https://www.amazon.in/WILD-MODA-Womens-Waterproof-Shoulder/dp/B09KQ11HM5/ref=sr_1_10886?qid=1679212250&s=apparel&sr=1-10886,4.1,120,₹729,"₹1,999"
ZEYO Women's Regular Fit,stores,Women's Fashion,https://m.media-amazon.com/images/I/81f-UoZrYWL._AC_UL320_.jpg,https://www.amazon.in/ZEYO-Womens-Cotton-Printed-Medium/dp/B07DTJTX5S/ref=sr_1_10887?qid=1679212250&s=apparel&sr=1-10887,4.3,"1,244",₹719,"₹1,498"
Vembley Stunning Magnetic Necklace for women and girls,stores,Women's Fashion,https://m.media-amazon.com/images/I/512u0-5-7qL._AC_UL320_.jpg,https://www.amazon.in/Vembley-Stylish-Astronaut-Friendship-Necklace/dp/B0B8H5ZXZX/ref=sr_1_10888?qid=1679212250&s=apparel&sr=1-10888,3.4,7,₹199,"₹1,499"
IIK COLLECTION Analogue Pink Dial Silver Bracelet Girl's & Women's Wrist Watch (IIK-3078W),stores,Women's Fashion,https://m.media-amazon.com/images/I/71-Mux3-0mS._AC_UL320_.jpg,https://www.amazon.in/IIK-Collection-Analogue-Bracelet-IIK-3078W/dp/B097MQ54SC/ref=sr_1_10889?qid=1679212250&s=apparel&sr=1-10889,3.9,9,₹349,"₹1,499"
SIDEWOK Women's Ankle Length Cotton Socks (Pack Of 5 Pair) (SCS-WS-03-P-05_Multicolour),stores,Women's Fashion,https://m.media-amazon.com/images/I/81YdAQbsCPL._AC_UL320_.jpg,https://www.amazon.in/SIDEWOK-Printed-Colourful-Girls-Combo-SCS-WS-03/dp/B083ZTD6MW/ref=sr_1_10890?qid=1679212250&s=apparel&sr=1-10890,4.2,"1,295",₹394,₹998
MCR Women's Multicolored Synthetic Sandals,stores,Women's Fashion,https://m.media-amazon.com/images/I/61d3ySjo+2L._AC_UL320_.jpg,https://www.amazon.in/MCR-Healthcare-Footwear-Multicolored-Synthetic/dp/B09FJRF8QP/ref=sr_1_10891?qid=1679212250&s=apparel&sr=1-10891,3.8,130,₹499,₹599
AAHAN SHOPPE Cartoon. Print Sling Single Pocket Crossbody Messenger Shoulder Duffle Bag for Girls Waterproof Makeup Statio...,stores,Women's Fashion,https://m.media-amazon.com/images/I/51tEX7U+tuL._AC_UL320_.jpg,https://www.amazon.in/Crossbody-Messenger-Waterproof-Stationery-Accessories/dp/B0BTX9GP6N/ref=sr_1_10892?qid=1679212250&s=apparel&sr=1-10892,1.0,1,₹589,"₹1,089"
ZAVERI PEARLS Gold Tone Kundan & Pearls Traditional Drop Earring & Maangtikka Set For Women-ZPFK13161,stores,Women's Fashion,https://m.media-amazon.com/images/I/619Ke7224zL._AC_UL320_.jpg,https://www.amazon.in/Zaveri-Traditional-Earring-Maangtikka-Women-ZPFK13161/dp/B09ZLBM95X/ref=sr_1_10893?qid=1679212250&s=apparel&sr=1-10893,4.9,11,₹299,"₹1,995"
IndiWeaves® Girls Super Soft Regular Fit Cotton Printed Leggings (Pack of 5) Multicolor268,stores,Women's Fashion,https://m.media-amazon.com/images/I/51Qx1Xjb6YL._AC_UL320_.jpg,https://www.amazon.in/IndiWeaves%C2%AE-Regular-Printed-Leggings-Multicolor268/dp/B0BBCWNFH9/ref=sr_1_10894?qid=1679212250&s=apparel&sr=1-10894,,,"₹1,044","₹1,699"
Selvia Women Pants,stores,Women's Fashion,https://m.media-amazon.com/images/I/41ejiztTPhL._AC_UL320_.jpg,https://www.amazon.in/Selvia-Womens-Regular-Pants-439TK111N-XXL_Black/dp/B0BTPP6YDH/ref=sr_1_10895?qid=1679212250&s=apparel&sr=1-10895,3.9,3,₹199,₹711
Mochi Womens Synthetic Slip Ons,stores,Women's Fashion,https://m.media-amazon.com/images/I/61lodKJdmML._AC_UL320_.jpg,https://www.amazon.in/Mochi-Womens-Outdoor-Sandals-32-999/dp/B083NDKVBH/ref=sr_1_10896?qid=1679212250&s=apparel&sr=1-10896,3.8,316,₹819,"₹1,690"
Bow Barette With Alligator Clip Urban Style Free Sized Women Girls Handmade Hair Clip,stores,Women's Fashion,https://m.media-amazon.com/images/I/51NE3rz+2hL._AC_UL320_.jpg,https://www.amazon.in/Barette-Alligator-Urban-Style-Handmade/dp/B0B59Y9BBK/ref=sr_1_10897?qid=1679212253&s=apparel&sr=1-10897,3.0,5,₹179,₹899
Womanista Women's Machine Embroidered Net Saree with Swarovski Crystals (TI_2002A_Pink),stores,Women's Fashion,https://m.media-amazon.com/images/I/71TIae8gISL._AC_UL320_.jpg,https://www.amazon.in/Womanista-Womens-Net-Sarees-TI_2002A_Pink/dp/B09MLWD67R/ref=sr_1_10898?qid=1679212253&s=apparel&sr=1-10898,4.2,42,"₹1,399","₹6,049"
SKY FAB Women's Cotton Maternity Feeding Kurta and Pant Set,stores,Women's Fashion,https://m.media-amazon.com/images/I/81ub6GP4veL._AC_UL320_.jpg,https://www.amazon.in/SKY-FAB-Womens-Cotton-Maternity/dp/B09PL3PBR5/ref=sr_1_10899?qid=1679212253&s=apparel&sr=1-10899,3.4,106,₹599,"₹1,499"
IndiWeaves® Girls Super Soft Regular Fit Cotton Printed Leggings (Pack of 5) Multicolor281,stores,Women's Fashion,https://m.media-amazon.com/images/I/51q6WQN9OlL._AC_UL320_.jpg,https://www.amazon.in/IndiWeaves%C2%AE-Regular-Printed-Leggings-Multicolor281/dp/B0BBCWMV98/ref=sr_1_10900?qid=1679212253&s=apparel&sr=1-10900,Get,FREE Delivery by Amazon,"₹1,044","₹1,699"
M MEDLER Sukhi-76568 Stylish Nylon Waterproof Sling Cross Body Travel Office Business Messenger/Sling Bag for Men Women (B...,stores,Women's Fashion,https://m.media-amazon.com/images/I/61Bt+ehZiYL._AC_UL320_.jpg,https://www.amazon.in/Sukhi-76568-Stylish-Waterproof-Business-Messenger/dp/B09TXR8X1Q/ref=sr_1_10901?qid=1679212253&s=apparel&sr=1-10901,3.8,19,₹399,"₹1,299"
ZEYO Women's Cotton Star & Dot Printed Night Suit Set of Top & Pyjama 5300,stores,Women's Fashion,https://m.media-amazon.com/images/I/812dV3XogmL._AC_UL320_.jpg,https://www.amazon.in/ZEYO-Womens-Cotton-Stylish-Medium/dp/B08P8RDS2H/ref=sr_1_10902?qid=1679212253&s=apparel&sr=1-10902,4.0,"1,689",₹849,"₹2,499"
Sapphire Blue Silver 18K White Gold Plated Austrian Crystal Kate Middleton's Princess Diana Inspired Stud Earrings Romanti...,stores,Women's Fashion,https://m.media-amazon.com/images/I/51p86z3P2GL._AC_UL320_.jpg,https://www.amazon.in/Caratcube-Plated-Austrian-Crystal-Earrings/dp/B01IR90OEM/ref=sr_1_10903?qid=1679212253&s=apparel&sr=1-10903,4.0,256,₹325,₹947
IIK COLLECTION Analogue Pink Dial Silver Bracelet Girl's & Women's Wrist Watch (IIK-3078W),stores,Women's Fashion,https://m.media-amazon.com/images/I/71-Mux3-0mS._AC_UL320_.jpg,https://www.amazon.in/IIK-Collection-Analogue-Bracelet-IIK-3078W/dp/B097MQ54SC/ref=sr_1_10904?qid=1679212253&s=apparel&sr=1-10904,3.9,9,₹349,"₹1,499"
Metro Womens Synthetic Sandals,stores,Women's Fashion,https://m.media-amazon.com/images/I/613RKLiPgtL._AC_UL320_.jpg,https://www.amazon.in/Metro-Womens-Outdoor-Sandals-8-33-1065/dp/B083NFPG87/ref=sr_1_10905?qid=1679212253&s=apparel&sr=1-10905,3.8,172,₹745,"₹1,490"
LYMONZ Women`s Organza saree with unstiched Blouse Piece(LY-Suhana_Variation),stores,Women's Fashion,https://m.media-amazon.com/images/I/41Kfft2qDML._AC_UL320_.jpg,https://www.amazon.in/LYMONZ-Women%60s-unstiched-LY-Suhana_Variation-Lavender/dp/B0BQJ1YNJY/ref=sr_1_10906?qid=1679212253&s=apparel&sr=1-10906,4.7,4,₹988,"₹2,999"
ACCEDO® Women Luxury Acrylic Marble Clutch Purse Evening Formal Handbag Party Bridal Wedding Clutch Purse for Women & Girls,stores,Women's Fashion,https://m.media-amazon.com/images/I/41lZqZHjFNL._AC_UL320_.jpg,https://www.amazon.in/ACCEDO%C2%AE-Acrylic-Evening-Handbag-Wedding/dp/B0BX3Z3M7H/ref=sr_1_10907?qid=1679212253&s=apparel&sr=1-10907,,,"₹1,499","₹2,599"
JHB Gold plated Brass Beads Hand Mangalsutra Bracelet for Women,stores,Women's Fashion,https://m.media-amazon.com/images/I/61NfPd4BwwL._AC_UL320_.jpg,https://www.amazon.in/JHB-plated-Brass-Mangalsutra-Bracelet/dp/B0B369BGZX/ref=sr_1_10908?qid=1679212253&s=apparel&sr=1-10908,4.5,5,₹179,₹399
Yashika women's crepe printed unstiched salwar suit dress material free size,stores,Women's Fashion,https://m.media-amazon.com/images/I/81uVecmrVrL._AC_UL320_.jpg,https://www.amazon.in/Yashika-unstiched-material-IRICA-PINK_pink/dp/B08R3N3XFC/ref=sr_1_10909?qid=1679212253&s=apparel&sr=1-10909,3.1,56,₹329,"₹1,257"
IndiWeaves� Girls Super Soft Regular Fit Cotton Printed Leggings (Pack of 2) Multicolor88 [Unknown Binding],stores,Women's Fashion,https://m.media-amazon.com/images/I/51XJyGQdE1L._AC_UL320_.jpg,https://www.amazon.in/IndiWeaves%EF%BF%BD-Regular-Printed-Leggings-Multicolor88/dp/B0BBCWMDSG/ref=sr_1_10910?qid=1679212253&s=apparel&sr=1-10910,,,₹494,₹988
BLACKBEATLE women's Planet Dc Flip Flops,stores,Women's Fashion,https://m.media-amazon.com/images/I/71JR5AVba5L._AC_UL320_.jpg,https://www.amazon.in/BlackBeatle-Planet-Flops-Slippers-Women/dp/B08KGKFPDF/ref=sr_1_10911?qid=1679212253&s=apparel&sr=1-10911,3.7,715,₹349,₹829
"Time Up Digital Dial Colorful Alarm Function,Waterproof,Multicolor Backlight Watch for Boys & Girls- EF55",stores,Women's Fashion,https://m.media-amazon.com/images/I/61DwSAfNJ6L._AC_UL320_.jpg,https://www.amazon.in/Time-Up-Waterproof-Multicolor-EF55033-3/dp/B07WRS6HCG/ref=sr_1_10912?qid=1679212253&s=apparel&sr=1-10912,4.6,9,₹575,₹995
RATAN Pure Cotton Printed Mulmul Saree for Women without Blouse Piece (White),stores,Women's Fashion,https://m.media-amazon.com/images/I/71+wADhPUeL._AC_UL320_.jpg,https://www.amazon.in/Womens-Cotton-Without-Blouse-Amri-102-Blue_White/dp/B0BHT8RMP5/ref=sr_1_10913?qid=1679212253&s=apparel&sr=1-10913,3.3,18,₹599,"₹2,199"
